exporter_iso3,importer_iso3,year,trade_usd,source_flag
VNM,BRN,2023,78098371.992,UNComtrade
VNM,MMR,2023,437947810.758,UNComtrade
VNM,KHM,2023,4748323252.401,UNComtrade
VNM,CAN,2023,5614652284.399,UNComtrade
VNM,CHN,2023,60574277766.053,UNComtrade
VNM,DEU,2023,7395705135.615,UNComtrade
VNM,HKG,2023,9600023506.744,UNComtrade
VNM,IDN,2023,5076377075.384,UNComtrade
VNM,ITA,2023,4472791931.542,UNComtrade
VNM,JPN,2023,23313711801.392,UNComtrade
VNM,KOR,2023,23447750677.936,UNComtrade
VNM,LAO,2023,531622835.15,UNComtrade
VNM,MYS,2023,4862760371.185,UNComtrade
VNM,TWN,2023,4709339168.779,UNComtrade
VNM,NLD,2023,10238667781.955,UNComtrade
VNM,PHL,2023,5148559399.359,UNComtrade
VNM,IND,2023,8497250441.671,UNComtrade
VNM,SGP,2023,4288268287.241,UNComtrade
VNM,THA,2023,6930981926.476,UNComtrade
VNM,ARE,2023,4008707387.332,UNComtrade
VNM,GBR,2023,6341117740.113,UNComtrade
VNM,USA,2023,97071533042.637,UNComtrade
